name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc,name_detail,leader_detail,apr_detail,followers_detail,leader_fraction,leader_commission,max_distributable,max_withdrawable,allow_deposits,always_close_on_withdraw,is_closed_detail,description_len,av_day_last,av_day_obs,av_week_last,av_week_obs,av_month_last,av_month_obs,av_all_time_last,av_all_time_obs,withdrawable_ratio,score_commission,score_withdrawable,score_av_depth,extended_score,extended_rank,cluster_id,cluster_name
HyperSonic,0x071a1341c9d00a5537ff4bf8289049f045fe3abb,0xdeb7582b362a752970fbd2507d0fb5dd27ed379a,24367.937094,-0.004436480307043,,2026-01-24T18:19:09.728000+00:00,False,False,1282.501171,-68.893903,-576.431347,18744.477094,-13332.903197,7901.8815191838385,50,0.9553260869565218,0.0167391304347826,0.0,0.0213043478260869,0.9096739130434782,0.9309782608695653,0.2215217391304347,0.0,0.4592391304347826,37,2026-03-08T03:40:48.086019+00:00,HyperSonic,0xdeb7582b362a752970fbd2507d0fb5dd27ed379a,-0.004248506914833,,0.9785001833513354,0.1,17579.66771,0.0,True,False,False,148,24392.360454,13,24392.360454,67,24392.360454,49,24392.360454,47,0.0,0.5164609053497943,0.5020746887966805,0.4711934156378601,0.4680107900336241,34,3,Steady Grinder C3
Sequoia HyperStable Yield Optimizer,0xebc9865942ab666a57976a7768594b29133cbf53,0x147b254ff28176bd74a7b58d4edaf7f2bcccb93f,30986.673153,-0.0392327921592199,,2025-06-18T05:59:30.490000+00:00,False,False,1270.37817,-268.627368,-1265.336387,9395.833153,-16595.054056,8136.105910569345,50,0.970108695652174,0.0154347826086956,0.0,0.0285869565217391,0.919891304347826,0.9320652173913044,0.2215217391304347,0.0,0.4654792490118577,33,2026-03-08T03:40:48.086019+00:00,Sequoia HyperStable Yield Optimizer,0x147b254ff28176bd74a7b58d4edaf7f2bcccb93f,-0.0388351840664871,,0.1499324333241418,0.1,26609.096476,0.0,True,False,False,162,30999.496813,14,30999.496813,64,30999.496813,48,30999.496813,50,0.0,0.5164609053497943,0.5020746887966805,0.397119341563786,0.465283471559023,35,3,Steady Grinder C3
T5 Stable Yield Classic,0xfa97fe321599641d5e62c61c222a961f59662af7,0x84f9a33127bc05a31eb342313cd296c5a2e84fa1,6258.791752,-0.0159227691901089,,2025-10-03T07:49:54.678000+00:00,False,False,64.564443,110.958948,-101.269792,4358.791752,-632.482023,605.8500130571251,51,0.9621739130434782,0.0314130434782608,0.0,0.0415217391304347,0.6596739130434782,0.7495652173913043,0.0505978260869565,0.0,0.3983856225296442,58,2026-03-08T03:40:48.086019+00:00,T5 Stable Yield Classic,0x84f9a33127bc05a31eb342313cd296c5a2e84fa1,-0.0158582918266175,,1.0,0.1,5880.500916,0.0,False,False,False,76,6259.201832,13,6259.201832,65,6259.201832,46,6259.201832,37,0.0,0.5164609053497943,0.5020746887966805,0.897119341563786,0.4649632516973629,36,3,Steady Grinder C3
Delta_01,0x3005fade4c0df5e1cd187d7062da359416f0eb8e,0x43c63ea7775a4f7ee93fcdd096f4ff92a9fe4054,488925.553293,-0.0611703347848882,,2024-08-25T14:17:00.047000+00:00,False,False,-12302.704547,-8232.293208,-31856.406852,404495.403293,-270497.093295,141850.87763603305,49,0.975108695652174,0.0040217391304347,0.0,0.002391304347826,0.9889130434782608,0.9920652173913044,0.5299456521739131,0.0,0.5082423418972333,12,2026-03-08T03:40:48.086019+00:00,Delta_01,0x43c63ea7775a4f7ee93fcdd096f4ff92a9fe4054,-0.0603491448191665,,0.2316016566463761,0.1,421074.341235,0.0,False,True,False,230,489353.214213,13,489353.214213,67,489353.214213,47,489353.214213,83,0.0,0.5164609053497943,0.5020746887966805,0.0576131687242798,0.4634051739391041,37,4,Steady Grinder C4
[ Broadcraft Capital ] Stormcrest,0x079ac616a319dbcdec9a3b99dcde0242cf5f4ffe,0xe78e0092262c2b443faff2d4412d85268644265c,1277.829573,-0.0792320009422627,,2025-11-25T13:14:18.557000+00:00,False,False,6.028886,15.696477,-189.092053,128.479573,-59.021859,62.1240682430871,50,0.9779347826086956,0.0580434782608695,0.0,0.1288043478260869,0.4189130434782608,0.4919565217391304,0.2215217391304347,0.0,0.3904249011857708,61,2026-03-08T03:40:48.086019+00:00,[ Broadcraft Capital ] Stormcrest,0xe78e0092262c2b443faff2d4412d85268644265c,-0.079359442445003,,0.8936520733240514,0.1,1066.832384,0.0,True,False,False,222,1277.525426,13,1277.525426,65,1277.525426,46,1277.525426,35,0.0,0.5164609053497943,0.5020746887966805,0.940329218106996,0.4633136983437789,38,3,Steady Grinder C3
Hindenburg Short Alpha,0x161acffcd4b9a6c482c53c4b1a856e21a05f89f2,0x4f15882ffb864e38b239c10bf7c8e99873c37c72,7864.965627,-0.0360369531418209,,2025-01-20T12:04:52.069000+00:00,False,False,-168.132905,-63.109748,-294.025169,2103.085627,-3388.842966,1744.3087810080535,49,0.9689130434782608,0.0283695652173913,0.0,0.0552173913043478,0.8145652173913044,0.8428260869565217,0.5299456521739131,0.0,0.4864785079051384,21,2026-03-08T03:40:48.086019+00:00,Hindenburg Short Alpha,0x4f15882ffb864e38b239c10bf7c8e99873c37c72,-0.0354041838289138,,0.9299884687738276,0.1,6092.741837,0.0,True,False,False,38,7870.128386,13,7870.128386,67,7870.128386,47,7870.128386,63,0.0,0.5164609053497943,0.5020746887966805,0.2160493827160493,0.4629259198442099,39,3,Steady Grinder C3
しねやボケェ！！！,0x7f9571cc340883ff8781dca34afd8d07e3c8147c,0xabd57d2430eb24aa710556434e2bcfefb48d513d,4214.525452,-0.0978913430582964,,2024-05-01T10:07:41.743000+00:00,False,False,20.20028,-7.653457,-458.480568,707.885452,-915.114184,467.65529005456585,48,0.9815217391304348,0.0378260869565217,0.0,0.0796739130434782,0.7004347826086956,0.7245652173913043,0.8202717391304348,0.0,0.503514081027668,17,2026-03-08T03:40:48.086019+00:00,しねやボケェ！！！,0xabd57d2430eb24aa710556434e2bcfefb48d513d,-0.0985912772507475,,0.9999999998844082,0.1,2710.241767,0.0,True,False,False,25,4211.247264,13,4211.247264,63,4211.247264,45,4211.247264,99,0.0,0.5164609053497943,0.5020746887966805,0.0185185185185185,0.455949513266354,40,3,Steady Grinder C3
emas,0x8d4b1f07c630d7cc1d0ea0bf519c61f2885f46a5,0x7f4a33fa2f3547f6c1965ae7e4c4fdd5028d3413,2615.173212,-0.0072874735198064,,2024-10-24T14:43:41.436000+00:00,False,False,66.071202,198.194182,-31.28357,558.243212,-3226.3912149999996,1116.5076100132808,49,0.957608695652174,0.0453260869565217,0.0,0.0865217391304347,0.8115217391304348,0.8048913043478261,0.5299456521739131,0.0,0.4906287055335968,20,2026-03-08T03:40:48.086019+00:00,emas,0x7f4a33fa2f3547f6c1965ae7e4c4fdd5028d3413,-0.00781052116089,,0.9763628909925718,0.1,2054.716011,0.0,True,False,False,27,2612.92788,13,2612.92788,63,2612.92788,44,2612.92788,76,0.0,0.5164609053497943,0.5020746887966805,0.0802469135802469,0.4524583211519735,41,3,Steady Grinder C3
Goon Edging,0x2431edfcb662e6ff6deab113cc91878a0b53fb0f,0x90b88a8df1ad60f87b30032482b9907b89637c96,70807.500303,-0.2935337026373283,,2025-02-05T17:03:58.001000+00:00,False,False,389.644421,-5970.241821,-36357.697145,20711.780303,-36357.697145,15045.254371953404,50,0.9908695652173912,0.009891304347826,0.0,0.0202173913043478,0.9515217391304348,0.9559782608695652,0.2215217391304347,0.0,0.4736487154150198,25,2026-03-08T03:40:48.086019+00:00,Goon Edging,0x90b88a8df1ad60f87b30032482b9907b89637c96,-0.2945674348845243,,0.4823617779397449,0.1,54240.599719,0.0,True,False,False,20,70679.460069,13,70679.460069,64,70679.460069,47,70679.460069,64,0.0,0.5164609053497943,0.5020746887966805,0.1810699588477366,0.4498056330897897,42,4,Steady Grinder C4
Long HYPE & BTC | Short Garbage,0xac26cf5f3c46b5e102048c65b977d2551b72a9c7,0xa380444a9299df2a15bddf949dd493bb6d30d939,1704093.202718,-0.1084208330911472,,2025-04-09T19:35:38.023000+00:00,False,False,-35977.169392,-12131.085355,-208308.331214,480036.322718,-898754.796624,397469.1418446876,53,0.982717391304348,0.0015217391304347,0.0,0.0020652173913043,0.996304347826087,0.9977173913043478,0.0029891304347826,0.0,0.4510264328063241,43,2026-03-08T03:40:48.086019+00:00,Long HYPE & BTC | Short Garbage,0xa380444a9299df2a15bddf949dd493bb6d30d939,-0.108034315526009,,0.3432464336469736,0.1,1369055.716861,0.0,True,True,False,168,1704835.816722,14,1704835.816722,59,1704835.816722,47,1704835.816722,54,0.0,0.5164609053497943,0.5020746887966805,0.3374485596707819,0.4484767812155725,43,4,Steady Grinder C4
PricingActionExecise,0x12df3ea02344a394cfc50221ea452e1b3bf8fee5,0x46a528e63356db1046824782fbbcf3c9c784388c,1108.295415,-0.042048201777519,,2025-12-05T03:51:06.597000+00:00,False,False,-9.623475,-44.367637,-182.425752,369.565415,-320.657225,129.679819961769,50,0.9710869565217392,0.06,0.0,0.098695652173913,0.5952173913043478,0.5735869565217391,0.2215217391304347,0.0,0.4138883399209486,52,2026-03-08T03:40:48.086019+00:00,PricingActionExecise,0x46a528e63356db1046824782fbbcf3c9c784388c,-0.0419983879155838,,0.9999999984914028,0.1,947.525082,0.0,True,True,False,48,1108.511532,13,1108.511532,66,1108.511532,48,1108.511532,44,0.0,0.5164609053497943,0.5020746887966805,0.6049382716049383,0.4473721827449565,44,3,Steady Grinder C3
Loong,0x3daa34fb415e55fc5091df17f5c88cd552f88e46,0x8923cdff38a43d1fd59d323c35b900047e431bac,2759.327921,-7.559710325207004e-07,,2024-01-29T06:16:12.037000+00:00,False,False,0.0,0.0,-0.002302,143741.877921,-25785.739115000004,37933.50217379778,50,0.9459782608695652,0.0441304347826086,0.0,0.0058695652173913,0.937391304347826,0.9786956521739132,0.2215217391304347,0.0,0.4673270750988142,32,2026-03-08T03:40:48.086019+00:00,Loong,0x8923cdff38a43d1fd59d323c35b900047e431bac,-7.559710325207004e-07,,0.1173873098319695,0.1,1907.447082,0.0,True,False,False,14,2759.327921,13,2759.327921,67,2759.327921,47,2759.327921,64,0.0,0.5164609053497943,0.5020746887966805,0.1810699588477366,0.4450644028526355,45,3,Steady Grinder C3
Cryptoaddcited,0x5108cd0a328ed28c277f958761fe1cda60c21aa8,0x6a4590697be32f65757d1fd480716a73961404fd,116985.768213,-0.0167241849558609,,2025-01-21T17:39:49.670000+00:00,False,False,1065.12077,3738.23154,-2838.135899,33045.518213,-21150.108048,9639.305374164294,50,0.962717391304348,0.0080434782608695,0.0,0.0160869565217391,0.9306521739130434,0.9391304347826088,0.2215217391304347,0.0,0.4615563241106719,34,2026-03-08T03:40:48.086019+00:00,Cryptoaddcited,0x6a4590697be32f65757d1fd480716a73961404fd,-0.0166551701776087,,0.3422276919040684,0.1,113617.684707,0.0,True,True,False,112,116997.480193,14,116997.480193,62,116997.480193,44,116997.480193,63,0.0,0.5164609053497943,0.5020746887966805,0.2160493827160493,0.44423428199836,46,4,Steady Grinder C4
Alphadhad X,0x15e54b9214d7cb6e73f3e38ebead0c51ea2ac129,0x9fe6fb72a043051cb35d196de5e0804860e0a0a4,10221.112528,-0.0380679665761098,,2024-12-18T16:43:27.837000+00:00,False,False,-264.625825,-289.547908,-404.495283,69.982528,-3967.289449,1444.1689626068292,50,0.9695652173913044,0.0245652173913043,0.0,0.1434782608695652,0.8279347826086957,0.8283695652173914,0.2215217391304347,0.0,0.4713685770750988,27,2026-03-08T03:40:48.086019+00:00,Alphadhad X,0x9fe6fb72a043051cb35d196de5e0804860e0a0a4,-0.0375677396625494,,0.174648981614176,0.1,7998.122574,0.0,True,False,False,58,10226.427743,13,10226.427743,67,10226.427743,47,10226.427743,68,0.0,0.5164609053497943,0.5020746887966805,0.139917695473251,0.4439803029974004,47,3,Steady Grinder C3
Barv A,0x33821578405bd53f0eed2895496922b528d95e21,0x4c9132a369ca40cd6dadaf7c6dd3f67590b60af5,121456.771326,-2.4686148266869177e-05,,2025-02-12T20:49:40.733000+00:00,False,False,-1.29,-1.64,-3.0,66297.781326,-11617.192233,13647.6854628474,50,0.948695652173913,0.0079347826086956,0.0,0.0092391304347826,0.9029347826086956,0.9531521739130436,0.2215217391304347,0.0,0.4542860671936758,41,2026-03-08T03:40:48.086019+00:00,Barv A,0x4c9132a369ca40cd6dadaf7c6dd3f67590b60af5,-2.4686148266869177e-05,,0.2170384771288105,0.1,120996.02353,0.0,False,False,False,80,121456.771326,13,121456.771326,65,121456.771326,47,121456.771326,62,0.0,0.5164609053497943,0.5020746887966805,0.257201646090535,0.4428968156480616,48,4,Steady Grinder C4
22Cap,0xba939edf38c0ae0cc689c98b492e0535f43e4550,0xa7fd61557cd0a61073566766839d5f851a8e92ef,126501.18843,-0.0714157762305035,,2023-11-25T13:38:05.023000+00:00,False,False,-1281.012231,85.731399,-10235.574958,51237.53843,-15130.272414000006,7849.077217586417,50,0.9768478260869564,0.0077173913043478,0.0,0.0120652173913043,0.915217391304348,0.9306521739130434,0.2215217391304347,0.0,0.4609115612648221,35,2026-03-08T03:40:48.086019+00:00,22Cap,0xa7fd61557cd0a61073566766839d5f851a8e92ef,-0.0709769095968917,,0.6845044073515285,0.1,96466.38843,0.0,True,False,False,16,126564.08843,13,126564.08843,64,126564.08843,46,126564.08843,66,0.0,0.5164609053497943,0.5020746887966805,0.1604938271604938,0.4381951543084171,49,4,Steady Grinder C4
DOEZOE,0xcae0d1558b70b92ee9fd0acb20cb639c8c28ae69,0x677179fb9012936db4750102f8f49954ee34c5a4,11545.52447,-0.0375483585378196,,2025-06-02T15:47:14.673000+00:00,False,False,0.0,-450.428337,-450.428337,5385.89447,-706.5745859999997,1025.7202974274562,50,0.9693478260869566,0.023695652173913,0.0,0.0375,0.6707608695652174,0.7969565217391305,0.2215217391304347,0.0,0.4227667984189724,49,2026-03-08T03:40:48.086019+00:00,DOEZOE,0x677179fb9012936db4750102f8f49954ee34c5a4,-0.0375483585378196,,0.8515751914695803,0.1,11428.095027,0.0,True,False,False,18,11545.52447,13,11545.52447,63,11545.52447,46,11545.52447,48,0.0,0.5164609053497943,0.5020746887966805,0.4362139917695473,0.4371585986349352,50,3,Steady Grinder C3
HyperSolid BTC 1D,0x82832a7d0c07d93ed6ba586ba5e2aa57d198bac5,0x9220d2abaa05ca8d1d4e407319d61c0d9fbef8f5,16594.677844,0.0,,2025-08-26T21:24:57.242000+00:00,False,False,0.0,0.0,0.0,79.627844,-303.758821,154.47352423024583,48,0.4969565217391304,0.019891304347826,0.0,0.1402173913043478,0.5905434782608696,0.5971739130434782,0.8202717391304348,0.0,0.3769108201581028,65,2026-03-08T03:40:48.086019+00:00,HyperSolid BTC 1D,0x9220d2abaa05ca8d1d4e407319d61c0d9fbef8f5,0.0,,0.3021148131475329,0.1,16263.677854,0.0,False,True,False,19,16594.677844,13,16594.677844,62,16594.677844,44,16594.677844,41,0.0,0.5164609053497943,0.5020746887966805,0.779835390946502,0.4371287548569785,51,3,Steady Grinder C3
BTC SHORT DCA 2X,0xc5c950d11214967c4ea29423b3d0690322bfb07e,0x05ee3f0675211f678531df70de3502469ffb5886,5093.139356,-0.1021405108036128,,2025-06-15T11:39:40.353000+00:00,False,False,-278.603041,-276.647398,-579.39562,2925.599356,-430.91489599999977,679.8083845478794,50,0.9820652173913044,0.0339130434782608,0.0,0.0488043478260869,0.6227173913043478,0.7603260869565217,0.2215217391304347,0.0,0.4204347826086957,50,2026-03-08T03:40:48.086019+00:00,BTC SHORT DCA 2X,0x05ee3f0675211f678531df70de3502469ffb5886,-0.1031679456320729,,0.4283960912480101,0.1,0.520852,0.0,True,False,False,53,5087.311196,13,5087.311196,64,5087.311196,45,5087.311196,48,0.0,0.5164609053497943,0.5020746887966805,0.4362139917695473,0.4354095867772277,52,3,Steady Grinder C3
Not In Employment Education or Training,0x4cb5f4d145cd16460932bbb9b871bb6fd5db97e3,0xbd9c944dcfb31cd24c81ebf1c974d950f44e42b8,5720455.141454,4.284527310937441,,2025-11-17T16:42:47.693000+00:00,False,False,20262.399152,632416.08644,1505075.696492,2383831.951454,-218988.32662299997,285510.9878631713,47,0.0028260869565217,0.0007608695652173,0.0,0.0005434782608695,0.987391304347826,0.9958695652173912,0.9652173913043478,0.0,0.3357831027667984,73,2026-03-08T03:40:48.086019+00:00,Not In Employment Education or Training,0xbd9c944dcfb31cd24c81ebf1c974d950f44e42b8,4.298492968426794,,0.0500000171833654,0.1,3536459.634035,0.0,True,False,False,24,5725361.020247,32,5725361.020247,61,5725361.020247,44,5725361.020247,32,0.0,0.5164609053497943,0.5020746887966805,0.9876543209876544,0.4270648598176154,53,1,Steady Grinder C1
ultrasound-money,0xbe27d82ce3ddcffdaefdf6883cbfb9299d62eaa0,0xf94df160beb58f3e45b24d4b61d38f3eea20a196,1106.033165,0.0,,2024-04-13T09:35:04.339000+00:00,False,False,0.0,0.0,0.0,100087.993165,-43651.996185,46815.82300268817,47,0.4969565217391304,0.0601086956521739,0.0,0.0072826086956521,0.957391304347826,0.9815217391304348,0.9652173913043478,0.0,0.4563611660079051,39,2026-03-08T03:40:48.086019+00:00,ultrasound-money,0xf94df160beb58f3e45b24d4b61d38f3eea20a196,0.0,,0.1051527600106395,0.1,155.035778,0.0,True,False,False,16,1106.033165,13,1106.033165,64,1106.033165,46,1106.033165,101,0.0,0.5164609053497943,0.5020746887966805,0.0102880658436214,0.4197617817340422,54,4,Steady Grinder C4
Tokenomics Value Fund,0xb8bd7a6bd168fc069cc81f051b4a0c74da4fde9a,0xe42c653ee440b469f0e4bd5635ebfc7939d37a91,1392.664141,-0.0162250800683747,,2025-07-23T21:20:06.465000+00:00,False,False,23.645138,83.043687,-34.339467,398.844141,-67.45168699999999,55.478726386089825,49,0.962391304347826,0.0575,0.0,0.0968478260869565,0.4282608695652174,0.4789130434782608,0.5299456521739131,0.0,0.4146553853754941,51,2026-03-08T03:40:48.086019+00:00,Tokenomics Value Fund,0xe42c653ee440b469f0e4bd5635ebfc7939d37a91,-0.0175111653624555,,0.6401399799291537,0.1,0.0,0.0,True,False,False,246,1389.942214,13,1389.942214,64,1389.942214,45,1389.942214,43,,0.5164609053497943,0.0,0.6707818930041153,0.4193866007600156,55,3,Steady Grinder C3
HLP Strategy A,0x010461c14e146ac35fe42271bdc1134ee31c703a,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,121358406.687674,-0.0007581783621937,,2023-05-04T23:39:58.416000+00:00,False,False,-70151.742674,18359.46166,-324267.337481,4866967.957674,-7014131.276225,3128752.8616388426,49,0.9522826086956522,0.0003260869565217,0.0,0.0004347826086956,0.999891304347826,0.9994565217391304,0.5299456521739131,0.0,0.5040229743083005,15,2026-03-08T03:40:48.086019+00:00,HLP Strategy A,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,-0.0006450686475834,,1.0000000000000084,0.0,119673916.425288,0.0,True,False,False,61,121372170.180206,13,121372170.180206,65,121372170.180206,46,121372170.180206,91,0.0,0.0164609053497942,0.5020746887966805,0.0329218106995884,0.4177715124449354,56,0,Mixed Profile C0
Abstract Mainnet Test Vault,0xcea8462fa124a2a8e19167759b2f0b20d8d2c0a6,0xe6f96dbdb544a788c323fe36f4b966eeb0edff32,6045.640588,-0.0183644702695657,,2025-03-03T10:19:23.930000+00:00,False,False,44.19048,-11.066028,-113.102046,690.640588,-1160.623754,373.3436328400241,51,0.9633695652173913,0.0320652173913043,0.0,0.0802173913043478,0.7259782608695652,0.7018478260869565,0.0505978260869565,0.0,0.4122887845849802,53,2026-03-08T03:40:48.086019+00:00,Abstract Mainnet Test Vault,0xe6f96dbdb544a788c323fe36f4b966eeb0edff32,-0.0182096464594691,,0.0574402663331898,0.1,3386.829528,0.0,True,False,False,61,6046.594108,13,6046.594108,64,6046.594108,46,6046.594108,58,0.0,0.5164609053497943,0.5020746887966805,0.3086419753086419,0.4165428866133505,57,3,Steady Grinder C3
Symphony,0x9114a5161f18739ced233190861ea275c8b3a99b,0x3b290def8e0b287a2c8ac0ae1ab31642caecc7e7,324845.547684,0.0793006989985721,,2025-08-30T21:23:59.954000+00:00,False,False,1715.020085,4425.60237,2606.326847,55272.017684,-44207.599024,22996.238558021138,47,0.0428260869565217,0.0046739130434782,0.0,0.0109782608695652,0.957608695652174,0.9680434782608696,0.9652173913043478,0.0,0.3414550395256917,70,2026-03-08T03:40:48.086019+00:00,Symphony,0x3b290def8e0b287a2c8ac0ae1ab31642caecc7e7,0.0717412906982896,,0.5900282903666784,0.1,11866.480965,0.0,True,False,False,36,324597.097304,13,324597.097304,63,324597.097304,45,324597.097304,40,0.0,0.5164609053497943,0.5020746887966805,0.8209876543209876,0.4146521457201187,58,4,Steady Grinder C4
HTFV,0x494b62d7dc3b0b221fd6149f4b15374736219c05,0x1e2235fc6b984d9061d90a622b9ca6a4802696c6,110358.042053,3.160758033918288,,2025-11-19T21:15:34.674000+00:00,False,False,3181.745205,10941.718052,23007.759061,10358.042053,-28359.822063,10386.303344426256,48,0.0058695652173913,0.0083695652173913,0.0,0.0270652173913043,0.9408695652173912,0.9428260869565216,0.8202717391304348,0.0,0.3164216897233202,84,2026-03-08T03:40:48.086019+00:00,HTFV,0x1e2235fc6b984d9061d90a622b9ca6a4802696c6,3.164983916048902,,0.071,0.1,86874.832753,0.0,False,True,False,13,110388.803053,13,110388.803053,62,110388.803053,44,110388.803053,32,0.0,0.5164609053497943,0.5020746887966805,0.9876543209876544,0.4125438000350067,59,1,Steady Grinder C1
Simpfor.fun-1,0x867eb0b917a3082651d07090d6107f9690b605d6,0x2cb9c5a32cc7a3bd09f81d8748fa6999ecde263f,10534.076175,0.0,,2025-07-23T03:53:25.258000+00:00,False,False,0.0,0.0,0.0,331.956175,-537.744812,277.789386735421,49,0.4969565217391304,0.0242391304347826,0.0,0.1028260869565217,0.6453260869565217,0.6685869565217392,0.5299456521739131,0.0,0.3502729743083004,67,2026-03-08T03:40:48.086019+00:00,Simpfor.fun-1,0x2cb9c5a32cc7a3bd09f81d8748fa6999ecde263f,0.0,,0.9810556378334068,0.1,10432.145157,0.0,True,False,False,104,10534.076175,13,10534.076175,62,10534.076175,44,10534.076175,42,0.0,0.5164609053497943,0.5020746887966805,0.7325102880658436,0.4124178601815608,60,3,Steady Grinder C3
[ Kangaroo Strategies ] Trend Trading,0xb57bd0baf53ec7050666d2b5fcaea5704da31c52,0x319df9df408ba99296ee68d3091835aed0b2fdd4,10619.07352,0.0,,2025-10-11T01:24:48.788000+00:00,False,False,0.0,0.0,0.0,503.28352,-94.48140599999994,169.10911238781875,49,0.4969565217391304,0.0241304347826086,0.0,0.0904347826086956,0.4682608695652174,0.6060869565217392,0.5299456521739131,0.0,0.3176074604743083,81,2026-03-08T03:40:48.086019+00:00,[ Kangaroo Strategies ] Trend Trading,0x319df9df408ba99296ee68d3091835aed0b2fdd4,0.0,,0.0500000000577866,0.1,8619.073522,0.0,False,True,False,164,10619.07352,13,10619.07352,64,10619.07352,46,10619.07352,36,0.0,0.5164609053497943,0.5020746887966805,0.9218106995884774,0.4068487659583302,61,3,Steady Grinder C3
YEELON,0xf6f3d773e11023e3e686cbda883ecba631fefc15,0x05420ff3c26c463c4e253bb8d0b92d24a467b4b1,19618.669876,0.0,,2025-01-16T13:33:38.583000+00:00,False,False,0.0,0.0,0.0,9105.449876,-3552.774272,2396.22488929069,48,0.4969565217391304,0.0184782608695652,0.0,0.0297826086956521,0.8191304347826087,0.8665217391304347,0.8202717391304348,0.0,0.4071800889328063,57,2026-03-08T03:40:48.086019+00:00,YEELON,0x05420ff3c26c463c4e253bb8d0b92d24a467b4b1,0.0,,0.4759277863695496,0.1,19408.553966,0.0,True,False,False,26,19618.669876,13,19618.669876,65,19618.669876,46,19618.669876,63,0.0,0.5164609053497943,0.5020746887966805,0.2160493827160493,0.4034521056149608,62,3,Steady Grinder C3
naze oppa degen nation,0xc1aff6f88f9acee8f3f27d45080281ca9d5526d4,0xf3b81a4cae77e820f1b82f46ebd8216b57d1226a,15400.347696,0.0,,2024-05-28T12:34:48.299000+00:00,False,False,0.0,0.0,0.0,44526.517696,-25548.691772,17715.7327514392,48,0.4969565217391304,0.021195652173913,0.0,0.0130434782608695,0.9368478260869564,0.9610869565217393,0.8202717391304348,0.0,0.428580780632411,46,2026-03-08T03:40:48.086019+00:00,naze oppa degen nation,0xf3b81a4cae77e820f1b82f46ebd8216b57d1226a,0.0,,0.7318717684562653,0.1,15263.711738,0.0,True,False,False,17,15400.347696,13,15400.347696,64,15400.347696,46,15400.347696,95,0.0,0.5164609053497943,0.5020746887966805,0.0288065843621399,0.4007783445542734,63,4,Steady Grinder C4
Hyperliquid BULL,0xcf7955f438b02ad8cc389b95fcd0251a920ec8e2,0x4059ca49c12216df54649fda1484acb99e0e1704,2681.87201,-0.0723767554386017,,2024-12-22T18:13:19.897000+00:00,False,False,41.397847,42.307885,-293.784995,956.33201,-851.202396,497.7278692398298,52,0.9772826086956522,0.044891304347826,0.0,0.072391304347826,0.6916304347826087,0.73,0.0088043478260869,0.0,0.4094219367588932,54,2026-03-08T03:40:48.086019+00:00,Hyperliquid BULL,0x4059ca49c12216df54649fda1484acb99e0e1704,-0.0748631151200706,,0.6892347790433668,0.1,2375.61155,0.0,True,False,False,225,2671.77961,13,2671.77961,62,2671.77961,46,2671.77961,68,0.0,0.5164609053497943,0.5020746887966805,0.139917695473251,0.3975203227602462,64,3,Steady Grinder C3
ASTEROID,0x9a28b01435ca5c4b39a79ae2c27fce01292a7f39,0xceec9c279d4f79e1b43cb23014e17a8c34e6793a,368842.683911,0.9422670267310244,,2025-10-07T13:59:47.135000+00:00,False,False,-691.709479,-252.741427,26853.741959,25648.963911,-7160.324836,5724.01033974559,48,0.0201086956521739,0.0043478260869565,0.0,0.0180434782608695,0.8721739130434782,0.9170652173913044,0.8202717391304348,0.0,0.3050753458498024,93,2026-03-08T03:40:48.086019+00:00,ASTEROID,0xceec9c279d4f79e1b43cb23014e17a8c34e6793a,0.9422279970480064,,0.1072198829689281,0.1,360183.173848,0.0,True,False,False,243,368841.571601,13,368841.571601,62,368841.571601,45,368841.571601,36,0.0,0.5164609053497943,0.5020746887966805,0.9218106995884774,0.3974496799899507,65,4,Steady Grinder C4
Sims.eth,0xc83e19f430224c5f377570c5f60a835c77b1818c,0xf820817f93ac09a6bbb68661d91da48cdc8266b2,3887.163777,0.0,,2025-01-23T23:20:25.559000+00:00,False,False,0.0,0.0,0.0,1303.193777,-9314.586547,2997.9856875776704,49,0.4969565217391304,0.0392391304347826,0.0,0.0657608695652173,0.8901086956521739,0.8843478260869565,0.5299456521739131,0.0,0.397911314229249,59,2026-03-08T03:40:48.086019+00:00,Sims.eth,0xf820817f93ac09a6bbb68661d91da48cdc8266b2,0.0,,1.0,0.1,3787.163777,0.0,False,False,False,15,3887.163777,13,3887.163777,63,3887.163777,46,3887.163777,63,0.0,0.5164609053497943,0.5020746887966805,0.2160493827160493,0.3965005245872929,66,3,Steady Grinder C3
