name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc,name_detail,leader_detail,apr_detail,followers_detail,leader_fraction,leader_commission,max_distributable,max_withdrawable,allow_deposits,always_close_on_withdraw,is_closed_detail,description_len,av_day_last,av_day_obs,av_week_last,av_week_obs,av_month_last,av_month_obs,av_all_time_last,av_all_time_obs,withdrawable_ratio,score_commission,score_withdrawable,score_av_depth,extended_score,extended_rank
sexy pairs,0xf2f503be514a09ed4a712be7f8f7a2b6ac91e724,0x4577d927a39ea40c024ad81c0ce15959176346c7,3552.180725,0.5371084411764706,,2026-02-18T15:36:53.789000+00:00,False,False,50.237693,134.200131,152.180725,152.180725,-182.1039,106.50825661460576,49,0.0186712983065566,0.0411419887103777,0.0,0.1246200607902735,0.5421189752496743,0.5480894485453756,0.5427160225792445,0.0,0.2264055283622152,172,2026-03-11T07:32:53.868260+00:00,sexy pairs,0x4577d927a39ea40c024ad81c0ce15959176346c7,0.6115015976470588,,1.0,0.1,1186.429003,0.0,False,False,False,14.0,3573.258786,13.0,3573.258786,63.0,3573.258786,36.0,3573.258786,40.0,0.0,0.514,0.5020325203252033,0.848,0.3308664226944256,104
Shorting,0xf0286a17a720c260c53119757166a4358ab3e422,0xf3cac0bde469b42a349ed0ce994a90e7c4a2c606,17756.658618,0.0,,2024-06-29T01:58:11.960000+00:00,False,False,0.0,0.0,0.0,208691.928618,-0.0066269999952055,62607.58079440003,48,0.4912613981762918,0.019105514546244,0.0,0.0041250542770299,0.2542336083369518,0.9852366478506296,0.8256079027355623,0.0,0.334550043421624,72,2026-03-11T07:32:53.868260+00:00,Shorting,0xf3cac0bde469b42a349ed0ce994a90e7c4a2c606,0.0,,0.9999999999999982,0.1,17656.658618,0.0,False,False,False,25.0,17756.658618,13.0,17756.658618,64.0,17756.658618,45.0,17756.658618,91.0,0.0,0.514,0.5020325203252033,0.034,0.3305748089889822,105
tkr,0xa217ebd654f5561ca972df0f07a53ad5d1241654,0x246b58b28ac5dc304b7a4d0fc31fea5c4d40fe02,5464.579869,0.3404785696138928,,2026-02-23T11:19:17.164000+00:00,False,False,-23.670059,-6.483082,150.769869,150.769869,-318.184414,86.52360476914987,48,0.0233391228831958,0.0338688666956144,0.0,0.1252713851498046,0.5941163699522363,0.5256187581415545,0.8256079027355623,0.0,0.2633213101488177,115,2026-03-11T07:32:53.868260+00:00,tkr,0x246b58b28ac5dc304b7a4d0fc31fea5c4d40fe02,0.3129020533289673,,1.0,0.1,1021.303998,0.0,True,False,False,10.0,5452.368505,12.0,5452.368505,61.0,5452.368505,30.0,5452.368505,46.0,0.0,0.514,0.5020325203252033,0.56,0.3297532590343775,106
Hyper2,0xc26aad50fc965758414715d28a05b0607db103e4,0x2827ed2c66452690038628423b462900e07fcfb7,3591.678983,0.1635955466494158,,2026-01-08T02:33:59.965000+00:00,False,False,0.826543,16.862153,48.306661,591.678983,-18.727956999999947,125.17907933511856,48,0.0298523664785062,0.040924880590534,0.0,0.084672166739036,0.3641988710377768,0.5680633955709944,0.8256079027355623,0.0,0.2295239904472427,162,2026-03-11T07:32:53.868260+00:00,Hyper2,0x2827ed2c66452690038628423b462900e07fcfb7,0.16256422403696813,,1.0,0.1,3431.763533,0.0,True,False,False,13.0,3591.374453,13.0,3591.374453,62.0,3591.374453,44.0,3591.374453,41.0,0.0,0.514,0.5020325203252033,0.81,0.3294052692581963,107
VaultBot V2,0xae6b807ec47e0b7900d1fe2a53885b4602748b03,0x1d6dcb838d0edc5d7bf09e5c658adbfb19a7234b,107807.850887,0.7182911313526877,,2026-02-20T10:28:13.587000+00:00,False,False,275.258767,2760.437642,6313.340887,6313.340887,-2151.29868,1198.2189066402134,50,0.0150890143291359,0.0082501085540599,0.0,0.0348458532349109,0.780720798957881,0.8114415979157621,0.2379504993486756,0.0,0.2203055303359255,182,2026-03-11T07:32:53.868260+00:00,VaultBot V2,0x1d6dcb838d0edc5d7bf09e5c658adbfb19a7234b,0.7171192309136356,,0.18694819199373153,0.1,107262.643044,0.0,True,False,False,236.0,107797.550597,13.0,107797.550597,61.0,107797.550597,33.0,107797.550597,39.0,0.0,0.514,0.5020325203252033,0.878,0.32929142417470836,108
Hyper 3,0xae8da1fcab050318c5c1f015cb8f9a510d0e3254,0x2827ed2c66452690038628423b462900e07fcfb7,3158.57615,0.0445320515914605,,2026-01-08T02:36:44.889000+00:00,False,False,0.558551,1.691216,11.678152,158.57615,-34.168803000000025,39.96418669528609,48,0.0369083803734259,0.0424446374294398,0.0,0.1232088580112896,0.3887320885801129,0.4395353886235345,0.8256079027355623,0.0,0.2318579027355623,159,2026-03-11T07:32:53.868260+00:00,Hyper 3,0x2827ed2c66452690038628423b462900e07fcfb7,0.04448613971249537,,1.0,0.1,3058.56411,0.0,True,False,False,13.0,3158.56411,13.0,3158.56411,61.0,3158.56411,44.0,3158.56411,42.0,0.0,0.514,0.5020325203252033,0.774,0.327555703474436,109
HLP Liquidator,0x2e3d94f0562703b25c83308a05046ddaf9a8dd14,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,1000000.296451,-1.1503413259723534e-05,,2023-08-09T20:08:22.083000+00:00,False,False,0.0,0.0,-11.503549,44008016.516451,0.0,8185342.74203664,49,0.9430091185410334,0.0023881893182805,0.0,0.0002171081198436,0.0877116804168475,0.9998914459400782,0.5427160225792445,0.0,0.3793902715825208,65,2026-03-11T07:32:53.868260+00:00,HLP Liquidator,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,-1.1503413259723534e-05,,0.9999999999999999,0.0,999900.296451,0.0,True,False,False,174.0,1000000.296451,12.0,1000000.296451,64.0,1000000.296451,46.0,1000000.296451,81.0,0.0,0.014,0.5020325203252033,0.064,0.3272049801096549,110
R-1,0x77a0f8bae276f489f0f7cc2752322805317dcbb1,0x8ee071baaff1dc9cf19b140f47853c684d495ed4,59575.060795,0.3316573751329456,,2025-12-28T08:32:29.305000+00:00,False,False,-492.810014,1649.622346,1602.258941,575.060795,-5323.76627,1937.8407849174416,50,0.0236647850629613,0.0109639600521059,0.0,0.0854320451584889,0.8529092488059054,0.8509552757273122,0.2379504993486756,0.0,0.2477425689811708,131,2026-03-11T07:32:53.868260+00:00,R-1,0x8ee071baaff1dc9cf19b140f47853c684d495ed4,0.3362183803551169,,1.0,0.1,57297.141983,0.0,True,False,False,48.0,59597.095316,13.0,59597.095316,66.0,59597.095316,47.0,59597.095316,44.0,0.0,0.514,0.5020325203252033,0.65,0.32706920315864235,111
wmm.club | scalp-hype-long-2x,0x8029743e299591f2cd890a0332199fe6ced6d6ea,0xebfbb143059fd6696aea04c85a88d1f33b5fcf2c,4612.746607,1.1105290505321586,,2025-10-26T15:02:12.858000+00:00,False,False,64.574612,381.082401,390.723295,113.246607,-1110.814157,404.2535770679838,51,0.0106382978723404,0.0367998263135041,0.0,0.1333043855840208,0.7230785931393834,0.7090751194094659,0.0585649153278332,0.0,0.2099595882840563,191,2026-03-11T07:32:53.868260+00:00,wmm.club | scalp-hype-long-2x,0xebfbb143059fd6696aea04c85a88d1f33b5fcf2c,1.0766952998766388,,1.0000000000000002,0.1,4319.879865,0.0,True,False,False,240.0,4600.8427,13.0,4600.8427,67.0,4600.8427,47.0,4600.8427,36.0,0.0,0.514,0.5020325203252033,0.926,0.32633196763580646,112
one life,0xc18ad3b82d4ee7e3bb76512b5fcfae60be59bec0,0xaab4dfe6d735c4ac46217216fe883a39fbfe8284,51945.611782,0.2224968898823529,,2026-03-02T15:09:31.736000+00:00,False,False,405.482499,945.611782,945.611782,945.611782,-5625.514294,1956.6272945366704,49,0.0273556231003039,0.0119409465914025,0.0,0.072405557967868,0.8568171949630916,0.8516066000868433,0.5427160225792445,0.0,0.2810452275687838,102,2026-03-11T07:32:53.868260+00:00,one life,0xaab4dfe6d735c4ac46217216fe883a39fbfe8284,0.24867336047058824,,0.978923499901937,0.1,49538.861782,0.0,True,False,False,20.0,52056.861782,13.0,52056.861782,62.0,52056.861782,23.0,52056.861782,52.0,0.0,0.514,0.5020325203252033,0.39,0.3260461970993521,113
Gen Wealth Algo,0xdda7f4805dfdf145a74cd68992d90780f73cf6c7,0x742052556204359dc1e7d9a13fd87a420809028c,4862.831891,0.2592984750128369,,2026-02-10T16:28:06.173000+00:00,False,False,-72.565115,-183.408828,103.521891,103.521891,-440.99961899999994,157.71168045322287,49,0.02594442032132,0.0353886235345201,0.0,0.1356925749023013,0.6253799392097265,0.5978072079895788,0.5427160225792445,0.0,0.2452717305490861,135,2026-03-11T07:32:53.868260+00:00,Gen Wealth Algo,0x742052556204359dc1e7d9a13fd87a420809028c,0.304446349089725,,0.7851581060260588,0.1,4207.400453,0.0,True,False,False,153.0,4880.856653,13.0,4880.856653,63.0,4880.856653,44.0,4880.856653,44.0,0.0,0.514,0.5020325203252033,0.65,0.32521607433457883,114
Watchme Vault,0xc1d8b546b373a37c9903ccc673ee1b4c4a133ddb,0xe214d44dddc32c1a6fe6d930c66498a69d2eee70,3806.081405,0.0386331243044633,,2025-06-26T21:44:41.589000+00:00,False,False,-16.685148,358.742838,12.214079,14236.231405,-13284.026182,6606.47656153549,50,0.037559704732957,0.0398393399913156,0.0,0.0232305688232739,0.9104429005644812,0.9237950499348676,0.2379504993486756,0.0,0.257137429439861,121,2026-03-11T07:32:53.868260+00:00,Watchme Vault,0xe214d44dddc32c1a6fe6d930c66498a69d2eee70,-0.005803818665218131,,0.24131539373321775,0.1,563.444139,0.0,True,False,False,21.0,3771.848408,12.0,3771.848408,62.0,3771.848408,44.0,3771.848408,46.0,0.0,0.514,0.5020325203252033,0.56,0.32511534850266,115
Wonderland,0x9a88dd4eacc3aa561c4f50ec66bcede831bec813,0x228ed7bff391e92ba3ddcbcda8db7a0134ef2587,153093.34689,7.899535555459714,,2025-07-14T20:54:36.662000+00:00,False,False,-7539.083812,25662.716959,60773.596132,28310.02689,-41328.440307,24709.86986399631,50,0.0003256621797655,0.0062961354754667,0.0,0.0172600955275727,0.9559270516717324,0.970039079461572,0.2379504993486756,0.0,0.2508634982039237,128,2026-03-11T07:32:53.868260+00:00,Wonderland,0x228ed7bff391e92ba3ddcbcda8db7a0134ef2587,7.92128706427026,,0.998969259798382,0.1,127427.491641,0.0,False,False,False,84.0,153260.688046,13.0,153260.688046,67.0,153260.688046,47.0,153260.688046,45.0,0.0,0.514,0.5020325203252033,0.606,0.32500990007570696,116
30 Under 30,0x217106b611164c8cb27686ce9aa7dc3d6f0e1aae,0x14992c7298c267b14da9e3832a94346952d6c435,1067.69856,0.0,,2024-12-18T03:56:51.576000+00:00,False,False,0.0,0.0,0.0,411.82856,-873.515727,461.637573267407,51,0.4912613981762918,0.061441597915762,0.0,0.0955275727312201,0.6951801997394702,0.7227529309596179,0.0585649153278332,0.0,0.3130859452098053,81,2026-03-11T07:32:53.868260+00:00,30 Under 30,0x14992c7298c267b14da9e3832a94346952d6c435,0.0,,0.09365939437580603,0.1,5e-06,0.0,True,False,False,219.0,1067.69856,13.0,1067.69856,65.0,1067.69856,46.0,1067.69856,69.0,0.0,0.514,0.5020325203252033,0.134,0.3244767353301182,117
gaspedal,0xff9152cce6fbd30988b1aef70df6f086c99e2c55,0x3662a4e56f5f8d357ed3488c29c19e36d2764acf,178439.175663,0.0164405231968797,,2025-01-18T10:06:35.555000+00:00,False,False,1414.672496,19361.803978,244.134975,6425.575663,-112048.941513,39386.09384552993,49,0.040273556231003,0.0056448111159357,0.0,0.0344116369952236,0.9787234042553192,0.9791576204950064,0.5427160225792445,0.0,0.3022774148344057,88,2026-03-11T07:32:53.868260+00:00,gaspedal,0x3662a4e56f5f8d357ed3488c29c19e36d2764acf,-0.003263511558765631,,0.9999078969429771,0.1,125696.097786,0.0,False,False,False,18.0,177613.499113,13.0,177613.499113,63.0,177613.499113,45.0,177613.499113,64.0,0.0,0.514,0.5020325203252033,0.21,0.3239703375485685,118
T5 Stable Yield Classic,0xfa97fe321599641d5e62c61c222a961f59662af7,0x84f9a33127bc05a31eb342313cd296c5a2e84fa1,6099.991652,0.1469246745897401,,2025-10-03T07:49:54.678000+00:00,False,False,12.793507,-132.518583,73.783226,4199.991652,-632.482023,646.1720126465584,50,0.0305036908380373,0.0322405557967868,0.0,0.0422275293095961,0.6595744680851063,0.7537993920972644,0.2379504993486756,0.0,0.208633501756602,192,2026-03-11T07:32:53.868260+00:00,T5 Stable Yield Classic,0x84f9a33127bc05a31eb342313cd296c5a2e84fa1,0.18132234313131604,,1.0,0.1,5724.4425,0.0,False,False,False,76.0,6117.265612,13.0,6117.265612,64.0,6117.265612,45.0,6117.265612,37.0,0.0,0.514,0.5020325203252033,0.906,0.3233374027402158,119
pakhom,0x2837c128734ade71c55085cbe556699f064ea4a4,0x0b103ec9c32bd67d471dd1e97114408363ae1286,3913.075343,0.0297900331159354,,2026-02-26T18:52:32.672000+00:00,False,False,-3.865929,-44.400374,20.105343,20.105343,-540.526918,139.55239436063863,49,0.0385366912722535,0.0395136778115501,0.0,0.1783543204515849,0.6455709943551888,0.5807642205818497,0.5427160225792445,0.0,0.2598771858840247,119,2026-03-11T07:32:53.868260+00:00,pakhom,0x0b103ec9c32bd67d471dd1e97114408363ae1286,-0.0010423675300846296,,0.6030273671240012,0.1,51.981851,0.0,True,False,False,125.0,3884.528053,12.0,3884.528053,63.0,3884.528053,30.0,3884.528053,47.0,0.0,0.514,0.5020325203252033,0.52,0.32317016583578273,120
Acrypto.trade,0xeaee3e55f8dde6779922166e1502887cebbb5f57,0xf4150f64418eac01d7e7172b3259618194fc7268,89777.257581,0.6069122591503134,,2026-02-12T09:55:15.207000+00:00,False,False,1962.57814,3702.897165,4321.987581,4321.987581,-836.391552,882.1958433251406,49,0.01769431176726,0.0089014329135909,0.0,0.0416847590099869,0.6896439426834564,0.7835432045158489,0.5427160225792445,0.0,0.2422618225239806,140,2026-03-11T07:32:53.868260+00:00,Acrypto.trade,0xf4150f64418eac01d7e7172b3259618194fc7268,0.6760646866132423,,0.11091152591336938,0.1,82.168601,0.0,True,False,False,117.0,90269.710861,13.0,90269.710861,62.0,90269.710861,42.0,90269.710861,44.0,0.0,0.514,0.5020325203252033,0.65,0.3229586433157497,121
nukers on top,0x6010343185f04f99df5f8f4bcc949017c383b2c6,0xe6626effae4ff622b2ae03adb4b00aaca5d537f6,205508.471814,4.451974767793884,,2026-03-04T17:28:22.773000+00:00,False,False,-6839.66269,55611.471814,55611.471814,55611.471814,-135142.058403,43668.416431931546,47,0.0014112027789839,0.0055362570560138,0.0,0.0112896222318714,0.9816543638732088,0.9804602692140686,0.9681393834129396,0.0,0.3370295168357478,71,2026-03-11T07:32:53.868260+00:00,nukers on top,0xe6626effae4ff622b2ae03adb4b00aaca5d537f6,5.066858960993214,,1.0,0.1,0.0,0.0,False,False,False,24.0,213189.246473,14.0,213189.246473,60.0,213189.246473,21.0,213189.246473,61.0,,0.514,0.0,0.29,0.3228921376268108,122
Archangel Quant Fund I,0x8c7bd04cf8d00d68ce8bc7d2f3f02f98d16a5ab0,0xe2422bca1570e1b1c352164b0b41dae434035f6c,216340.141464,0.8039059770320633,,2025-09-22T21:18:27.359000+00:00,False,False,1452.124121,10154.077045,16253.716393,42526.471464,-1187.324054999997,3468.7058903654342,50,0.0136778115501519,0.005427702996092,0.0,0.0135692574902301,0.72818063395571,0.8925314806773773,0.2379504993486756,0.0,0.2147791418308135,185,2026-03-11T07:32:53.868260+00:00,Archangel Quant Fund I,0xe2422bca1570e1b1c352164b0b41dae434035f6c,0.807437408574994,,0.31978622885438523,0.1,206682.404798,0.0,True,False,False,81.0,216411.541464,14.0,216411.541464,66.0,216411.541464,47.0,216411.541464,40.0,0.0,0.514,0.5020325203252033,0.848,0.32214663279587435,123
DSV,0x7134175861043316e15465c73374518bfe78ee50,0x6bc241d88994c48f8af241b7f36d07dae902eafc,1000.12747,0.0,,2025-07-21T19:07:21.128000+00:00,False,False,0.0,0.0,0.0,0.12747,0.0,0.0366450484856057,50,0.4912613981762918,0.0633955709943552,0.0,0.221993052540165,0.0877116804168475,0.1646765089014329,0.2379504993486756,0.0,0.2290416650219082,165,2026-03-11T07:32:53.868260+00:00,DSV,0x6bc241d88994c48f8af241b7f36d07dae902eafc,0.0,,1.0,0.1,900.12747,0.0,True,False,False,22.0,1000.12747,12.0,1000.12747,66.0,1000.12747,46.0,1000.12747,43.0,0.0,0.514,0.5020325203252033,0.714,0.3194435251891954,124
Trading Strategy - IchiV3 LS,0x3df9769bbbb335340872f01d8157c779d73c6ed0,0x6389c448e4adebf770590142b685402449b9eab2,25139.633752,0.3091175216357925,,2025-11-22T11:17:33.902000+00:00,False,False,-185.73033,259.419312,631.328872,618.123752,-774.591375,539.5296702720059,51,0.0246417716022579,0.0166087711680416,0.0,0.0830438558402084,0.6797655232305688,0.7366478506296136,0.0585649153278332,0.0,0.1941896439426834,204,2026-03-11T07:32:53.868260+00:00,Trading Strategy - IchiV3 LS,0x6389c448e4adebf770590142b685402449b9eab2,0.3476466215724668,,0.17976765076353807,0.1,5358.524261,0.0,True,False,False,28.0,25218.323996,14.0,25218.323996,65.0,25218.323996,47.0,25218.323996,34.0,0.0,0.514,0.5020325203252033,0.954,0.3173045093797768,125
Meow Fund,0x4f5d95ea90978a8c64408a68bec866680a4212d2,0xdd718ab7e6ad497fc1b6bc0860f85d258ab3708b,6404.287794,0.3520981989250275,,2025-10-16T04:07:10.872000+00:00,False,False,40.434578,-665.622411,451.455108,4569.937794,-2363.3313660000003,1357.1097172446032,52,0.0227963525835866,0.031372123317412,0.0,0.0404906643508467,0.7869083803734259,0.8226226660877117,0.0092813721233174,0.0,0.2039447065092962,196,2026-03-11T07:32:53.868260+00:00,Meow Fund,0xdd718ab7e6ad497fc1b6bc0860f85d258ab3708b,0.4182127964295602,,0.5394366268436362,0.1,4411.150668,0.0,True,False,False,66.0,6489.058954,13.0,6489.058954,65.0,6489.058954,46.0,6489.058954,39.0,0.0,0.514,0.5020325203252033,0.878,0.3170208063047364,126
Hyper6,0xe438e2d09ccb8e4728fc3a0a85f3cd868efcc04a,0x2827ed2c66452690038628423b462900e07fcfb7,3636.802989,0.398556821399746,,2026-01-10T15:22:40.582000+00:00,False,False,2.939916,26.048646,116.906561,536.802989,-26.594722000000047,80.43407808028309,48,0.0213851498046026,0.0405992184107685,0.0,0.0872774641771602,0.3796135475466782,0.5180199739470256,0.8256079027355623,0.0,0.2256777227331938,175,2026-03-11T07:32:53.868260+00:00,Hyper6,0x2827ed2c66452690038628423b462900e07fcfb7,0.3945178843767956,,0.9715722973366825,0.1,3167.630543,0.0,True,False,False,13.0,3635.618269,13.0,3635.618269,63.0,3635.618269,45.0,3635.618269,43.0,0.0,0.514,0.5020325203252033,0.714,0.3169205684726596,127
Spiffy,0x6ee75f1da817dccc144498b8a958d1199ae040d3,0x69443708e5135532d435b7d1a3b7e6bdc481a800,43248.744203,0.4046181710971099,,2025-09-20T03:30:02.975000+00:00,False,False,-88.18,-561.717351,1414.289042,29529.874203,-695.0180419999997,3953.7313602144127,50,0.021168041684759,0.0131350412505427,0.0,0.0168258792878853,0.668693009118541,0.8988276161528441,0.2379504993486756,0.0,0.2112585362965302,188,2026-03-11T07:32:53.868260+00:00,Spiffy,0x69443708e5135532d435b7d1a3b7e6bdc481a800,0.40461817109710996,,0.9688705291990191,0.1,38702.045925,0.0,True,False,False,11.0,43248.744203,14.0,43248.744203,67.0,43248.744203,48.0,43248.744203,41.0,0.0,0.514,0.5020325203252033,0.81,0.31570617864516193,128
HLP Liquidator 4,0x2ed5c4484ea3ff8b57d5f2fb152a40d9f2b68308,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,1000000.0,0.0,,2025-11-15T08:24:21.468000+00:00,False,False,0.0,0.0,0.0,833954.24,0.0,175587.515540667,50,0.4912613981762918,0.0025510204081632,0.0,0.0015197568389057,0.0877116804168475,0.9933782023447676,0.2379504993486756,0.0,0.2418251391465677,142,2026-03-11T07:32:53.868260+00:00,HLP Liquidator 4,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,0.0,,0.9999999999999997,0.0,999900.0,0.0,True,False,False,184.0,1000000.0,13.0,1000000.0,64.0,1000000.0,46.0,1000000.0,33.0,0.0,0.014,0.5020325203252033,0.98,0.31563113078269,129
Vault 3,0xc94376c6e3e85dfbe22026d9fe39b000bcf649f0,0x3fc6e2d6c0e1d4072f876f74e03d191e2cc61922,2718.145451,1.1932173081672963,,2026-01-24T13:41:17.726000+00:00,False,False,-304.766879,766.173721,2570.495356,2946.075451,-447.770884,448.586754870077,49,0.0099869735128093,0.0446157186278766,0.0,0.0493920972644376,0.6273339122883196,0.7197134172818064,0.5427160225792445,0.0,0.2352674870721983,149,2026-03-11T07:32:53.868260+00:00,Vault 3,0x3fc6e2d6c0e1d4072f876f74e03d191e2cc61922,1.2037843552951766,,0.649487507712304,0.1,1783.666756,0.0,True,False,False,38.0,2740.909574,14.0,2740.909574,61.0,2740.909574,45.0,2740.909574,45.0,0.0,0.514,0.5020325203252033,0.606,0.31331289172691296,130
HyperNeutral #1,0x8bb033130be354eed1110ce7228d7095f001d9fe,0xc6a06131c84c0c9d2d4c293c349be0c6d5112893,79344.130038,0.0801146431325335,,2025-07-01T06:52:31.471000+00:00,False,False,288.362025,818.250222,526.534767,7088.380038,-3759.968833,2041.1595555138745,50,0.0345201910551454,0.0093356491532783,0.0,0.0335432045158488,0.8231654363873209,0.8556231003039514,0.2379504993486756,0.0,0.2344520980539217,153,2026-03-11T07:32:53.868260+00:00,HyperNeutral #1,0xc6a06131c84c0c9d2d4c293c349be0c6d5112893,0.08050161893273954,,0.07725072979397545,0.1,20380.770241,0.0,True,False,False,53.0,79346.673346,13.0,79346.673346,67.0,79346.673346,47.0,79346.673346,45.0,0.0,0.514,0.5020325203252033,0.606,0.3127013499632055,131
Danny Ocean,0x04c8e82bbd0a33d3179e767c262223f50e74f7d2,0x6d6a4b953f202f8df5bed40692e7fd865318264a,20465.095676,0.9976025225520228,,2025-04-11T16:19:33.659000+00:00,False,False,204.591443,118.345556,1570.753609,8494.495676,-3564.952891000001,2477.7444629725883,49,0.0120495006513243,0.0182370820668693,0.0,0.030720798957881,0.8196917064698219,0.8696265740338689,0.5427160225792445,0.0,0.2659562132396479,114,2026-03-11T07:32:53.868260+00:00,Danny Ocean,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.9530725062637344,,0.7985612823885853,0.1,18720.405916,0.0,False,False,False,14.0,20394.981896,13.0,20394.981896,63.0,20394.981896,45.0,20394.981896,54.0,0.0,0.514,0.5020325203252033,0.356,0.3113294363525002,132
Bitcoin+Hype+Gold,0x557e117f1f681a06670ce19fcbce0d2b3a09fa18,0xf4222a32fd0dce41c1ec7af602ab678f51111a33,1135.816974,0.4669583234209067,,2025-11-20T14:01:39.842000+00:00,False,False,7.928912,51.164819,42.54279,37.676974,-94.447018,43.0518874612863,50,0.0199739470256187,0.0602475032566218,0.0,0.1631567520625271,0.4680851063829787,0.4491966999565783,0.2379504993486756,0.0,0.1856496467058777,210,2026-03-11T07:32:53.868260+00:00,Bitcoin+Hype+Gold,0xf4222a32fd0dce41c1ec7af602ab678f51111a33,0.42571062850597774,,1.0000000000000002,0.1,911.781106,0.0,True,False,False,18.0,1132.059054,13.0,1132.059054,66.0,1132.059054,46.0,1132.059054,34.0,0.0,0.514,0.5020325203252033,0.954,0.3108995114521725,133
Orion,0x5384bc21c19d8e154cdb4d9b6f3bb17dbf609d01,0xb349c5a68708a8a769cf915c707d3784417f6a9a,21067.847259,0.5970783744500922,,2026-02-23T11:22:09.752000+00:00,False,False,13.425954,1092.318796,998.577259,998.577259,-1904.689675,731.4467708523543,49,0.0179114198871037,0.0180199739470256,0.0,0.0711029092488059,0.7694311767260096,0.7654146765089014,0.5427160225792445,0.0,0.2600942940038684,118,2026-03-11T07:32:53.868260+00:00,Orion,0xb349c5a68708a8a769cf915c707d3784417f6a9a,0.5063127412207817,,0.5168033423336129,0.1,15444.932259,0.0,True,False,False,57.0,20916.047259,13.0,20916.047259,64.0,20916.047259,32.0,20916.047259,52.0,0.0,0.514,0.5020325203252033,0.39,0.3103329969256655,134
Rising Star,0x5e3e83cf2fba6e57586a73a5fa3643507c82f8b2,0xe30b1ff9f32de9e64c841b79002d5c1dad990302,22812.212459,2.609955152375077,,2026-01-06T11:11:38.584000+00:00,False,False,-26.159436,1192.494203,4124.133465,1892.232459,-2873.922586,913.1155935928128,50,0.0036908380373425,0.0172600955275727,0.0,0.0574250976986539,0.8017802865827182,0.7873425966131133,0.2379504993486756,0.0,0.2253705640863695,177,2026-03-11T07:32:53.868260+00:00,Rising Star,0xe30b1ff9f32de9e64c841b79002d5c1dad990302,2.628737766469649,,0.4349205665076926,0.1,16621.257995,0.0,True,False,False,17.0,22841.891899,13.0,22841.891899,65.0,22841.891899,46.0,22841.891899,44.0,0.0,0.514,0.5020325203252033,0.65,0.3102901994875414,135
OnFOMO.com,0xac9eac820f3f9d31bd52111e00553a4ab2797994,0xb838e4d1c8bcf71fa8e63299d5aa3258c83d6adb,47859.325638,3.855910211433445,,2025-06-18T16:08:04.980000+00:00,False,False,1254.426109,5564.699812,11638.641994,12066.055638,-12151.408414,4929.635842803936,50,0.0019539730785931,0.012917933130699,0.0,0.0256187581415544,0.9055579678679982,0.9108771168041684,0.2379504993486756,0.0,0.2422408518533138,141,2026-03-11T07:32:53.868260+00:00,OnFOMO.com,0xb838e4d1c8bcf71fa8e63299d5aa3258c83d6adb,3.906735856939068,,0.12378232867796958,0.1,29998.939027,0.0,True,False,False,64.0,48039.2485,14.0,48039.2485,61.0,48039.2485,44.0,48039.2485,47.0,0.0,0.514,0.5020325203252033,0.52,0.3099429153127496,136
Mahamor,0xc75d9370c9f769b05baae78204a89854db920c1f,0x1f224d73419f2d63022545c127b3a65c31a2cc39,7468.545903,0.1239357604640593,,2023-12-04T14:46:53.150000+00:00,False,False,141.058985,-69.149003,76.346488,10987.345903,-12677.47843,7280.290622769238,49,0.0319148936170212,0.0287668258792878,0.0,0.0264871906209292,0.907837603126357,0.9266174554928356,0.5427160225792445,0.0,0.2888635870208819,98,2026-03-11T07:32:53.868260+00:00,Mahamor,0x1f224d73419f2d63022545c127b3a65c31a2cc39,0.0555074976964755,,0.6314330974232932,0.1,4683.469234,0.0,True,False,False,16.0,7426.392956,13.0,7426.392956,62.0,7426.392956,44.0,7426.392956,67.0,0.0,0.514,0.5020325203252033,0.16,0.3089099666884257,137
Super Moon,0xbe421ec5af0be9ea2b2a53b38a089ee352c9f325,0x25a5ededa518c9c5ac2d57ae5e0ed5a97973c625,16396.871358,0.1360845228931531,,2025-06-21T18:49:41.263000+00:00,False,False,0.0,0.0,183.861641,401.441358,-394.646902,195.32557804993212,49,0.0312635692574902,0.0200825010855405,0.0,0.0965045592705167,0.6128962223187148,0.6226660877116804,0.5427160225792445,0.0,0.2350010361978447,152,2026-03-11T07:32:53.868260+00:00,Super Moon,0x25a5ededa518c9c5ac2d57ae5e0ed5a97973c625,0.1360845228931531,,0.07220049331379476,0.1,15011.83927,0.0,True,False,False,21.0,16396.871358,13.0,16396.871358,61.0,16396.871358,44.0,16396.871358,46.0,0.0,0.514,0.5020325203252033,0.56,0.3085130535711478,138
